Symbol,Type,Sector,Mcap
530787,Inland Printers,Printing & Publication Companies,
526841,Shakti Press,Printing & Publication Companies,
DLF,DLF,Realty Companies,
LODHA,Lodha Developers,Realty Companies,
PRESTIGE,Prestige Estates,Realty Companies,
GODREJPROP,Godrej Propert.,Realty Companies,
PHOENIXLTD,Phoenix Mills,Realty Companies,
OBEROIRLTY,Oberoi Realty,Realty Companies,
KRT,Knowledge Realty,Realty Companies,
EMBASSY,Embassy Off.REIT,Realty Companies,
MINDSPACE,Mindspace Busine,Realty Companies,
NXST,Nexus Select,Realty Companies,
BRIGADE,Brigade Enterpr.,Realty Companies,
BIRET,Brookfield India,Realty Companies,
ANANTRAJ,Anant Raj,Realty Companies,
SOBHA,Sobha,Realty Companies,
SIGNATURE,SignatureGlobal,Realty Companies,
EMBDL,Embassy Develop,Realty Companies,
MAHLIFE,Mahindra Life.,Realty Companies,
LOTUSDEV,Sri Lotus,Realty Companies,
MAXESTATES,Max Estates,Realty Companies,
RUSTOMJEE,Keystone Realtor,Realty Companies,
KALPATARU,Kalpat.,Realty Companies,
GANESHHOU,Ganesh Housing,Realty Companies,
SUNTECK,Sunteck Realty,Realty Companies,
PURVA,Puravankara,Realty Companies,
TARC,TARC Ltd,Realty Companies,
HUBTOWN,Hubtown,Realty Companies,
AJMERA,Ajmera Realty,Realty Companies,
MARATHON,Marathon Nextgen,Realty Companies,
AGIIL,AGI Infra,Realty Companies,
KOLTEPATIL,Kolte Patil Dev.,Realty Companies,
RAYMONDREL,Raymond Realty,Realty Companies,
ASHIANA,Ashiana Housing,Realty Companies,
RAYMOND,Raymond,Realty Companies,
ARKADE,Arkade,Realty Companies,
ARVSMART,Arvind SmartSp.,Realty Companies,
504882,National Standar,Realty Companies,
ALEMBICLTD,Alembic,Realty Companies,
543542,Kesar India,Realty Companies,
UNITECH,Unitech,Realty Companies,
508929,Avishkar Infra,Realty Companies,
SHRIRAMPPS,Shriram Properti,Realty Companies,
ARIHANTSUP,Arihant Super.,Realty Companies,
504000,Elpro Internatio,Realty Companies,
SURAJEST,Suraj Estate,Realty Companies,
OMAXE,Omaxe,Realty Companies,
531381,Arih.Found.Hsg.,Realty Companies,
538668,Meghna Infracon,Realty Companies,
VASCONEQ,Vascon Engineers,Realty Companies,
533285,RDB Infrastruc.,Realty Companies,
ELDEHSG,Eldeco Housing,Realty Companies,
SIL,Standard Inds.,Realty Companies,
505650,Skyline Millars,Realty Companies,
526117,Shervani Indl Sy,Realty Companies,
531273,Radhe Develop.,Realty Companies,
531080,Shri Krishna,Realty Companies,
531802,Prerna Infra.,Realty Companies,
526727,Garnet Construct,Realty Companies,
LPDC,Landmark Prop.,Realty Companies,
523007,Ansal Buildwell,Realty Companies,
539767,Mega Nirman,Realty Companies,
502901,Jamshri Realty,Realty Companies,
507828,Ansal Housing,Realty Companies,
511411,Shristi Infra,Realty Companies,
531328,Kretto Syscon,Realty Companies,
503349,Victoria Mills,Realty Companies,
539522,Grovy India,Realty Companies,
532159,Trescon,Realty Companies,
GOLDENTOBC,Golden Tobacco,Realty Companies,
532005,Sam Industries,Realty Companies,
HOMESFY,Homesfy Realty,Realty Companies,
531822,Rodium Realty,Realty Companies,
ANSALAPI,Ansal Properties,Realty Companies,
543598,Shantidoot Infra,Realty Companies,
503229,Simplex Realty,Realty Companies,
542046,Vivid Mercantile,Realty Companies,
COUNCODOS,Country Condo,Realty Companies,
530695,Prime Property,Realty Companies,
503776,Modipon,Realty Companies,
502445,Citadel Realty,Realty Companies,
538576,Bhanderi Infra.,Realty Companies,
531814,Tirupati Sarjan,Realty Companies,
521228,Tatia Global,Realty Companies,
532723,MPDL Ltd,Realty Companies,
531968,IITL Projects,Realty Companies,
511176,Parshwanath Corp,Realty Companies,
531583,Rap Corp,Realty Companies,
543745,SVS Ventures,Realty Companies,
531416,Narendra Prop.,Realty Companies,
521149,Prime Urban,Realty Companies,
531574,Vas Infra.,Realty Companies,
531909,Croissance Ltd,Realty Companies,
523566,Martin Burn,Realty Companies,
511131,Kamanwala Housin,Realty Companies,
531552,RTCL,Realty Companies,
534338,Max Heights,Realty Companies,
513173,Steel Strips Inf,Realty Companies,
514332,Neo Infracon,Realty Companies,
539189,Adhbhut Infra.,Realty Companies,
530821,SSPDL Ltd,Realty Companies,
538794,Jet Solar,Realty Companies,
ETERNAL,Eternal Ltd,Retailing Companies,
DMART,Avenue Super.,Retailing Companies,
TRENT,Trent,Retailing Companies,
SWIGGY,Swiggy,Retailing Companies,
NAUKRI,Info Edg.(India),Retailing Companies,
NYKAA,FSN E-Commerce,Retailing Companies,
LENSKART,Lenskart Solut.,Retailing Companies,
VMM,Vishal Mega Mart,Retailing Companies,
URBANCO,Urban Company,Retailing Companies,
ABLBL,A B Lifestyle,Retailing Companies,
FIRSTCRY,Brainbees Solut.,Retailing Companies,
MANYAVAR,Vedant Fashions,Retailing Companies,
CARTRADE,Cartrade Tech,Retailing Companies,
INDIAMART,Indiamart Inter.,Retailing Companies,
MEDPLUS,Medplus Health,Retailing Companies,
ABFRL,Aditya Bir. Fas.,Retailing Companies,
V2RETAIL,V2 Retail,Retailing Companies,
ARVINDFASN,Arvind Fashions.,Retailing Companies,
AVL,Aditya Vision,Retailing Companies,
JUSTDIAL,Just Dial,Retailing Companies,
VMART,V-Mart Retail,Retailing Companies,
RTNINDIA,RattanIndia Ent,Retailing Companies,
CRIZAC,Crizac,Retailing Companies,
ENTERO,Entero Healthcar,Retailing Companies,
EMIL,Electronics Mart,Retailing Companies,
SHOPERSTOP,Shoppers Stop,Retailing Companies,
542727,City Pulse Multi,Retailing Companies,
GOCOLORS,Go Fashion (I),Retailing Companies,
KALAMANDIR,Sai Silks,Retailing Companies,
STYLEBAAZA,Baazar Style,Retailing Companies,
MATRIMONY,Matrimony.com,Retailing Companies,
543787,Macfos,Retailing Companies,
PATELRMART,Patel Retail,Retailing Companies,
MUFTI,Credo Brands,Retailing Companies,
543746,Logica Infoway,Retailing Companies,
SPENCERS,Spencer's Retail,Retailing Companies,
524622,iStreet Network,Retailing Companies,
BCONCEPTS,Brand Concepts,Retailing Companies,
540956,Bhatia Communic.,Retailing Companies,
539788,Khemani Distrib.,Retailing Companies,
SHANKARA,Shankara Build.,Retailing Companies,
OSIAHYPER,Osia Hyper Reta.,Retailing Companies,
538890,M K Exim India,Retailing Companies,
WOMANCART,Womancart,Retailing Companies,
539277,Alstone Textiles,Retailing Companies,
PRAXIS,Praxis Home,Retailing Companies,
KORE,Jay Jalaram Tech,Retailing Companies,
ISFT,Intrasoft Tech.,Retailing Companies,
544514,Jay Ambe Super.,Retailing Companies,
539661,Ace Men,Retailing Companies,
544464,Umiya Mobile,Retailing Companies,
543262,MRP Agro,Retailing Companies,
DIGIDRIVE,Digidrive Dist.,Retailing Companies,
FONEBOX,Fonebox Retail,Retailing Companies,
FCONSUMER,Future Consumer,Retailing Companies,
KLL,Kaushalya,Retailing Companies,
ONDOOR,On Door Concepts,Retailing Companies,
540146,Aditya Consumer,Retailing Companies,
543637,Pace E-Commerce,Retailing Companies,
534623,Jupiter Info.,Retailing Companies,
FEL,Future Enterp.,Retailing Companies,
CELLPOINT,Cell Point,Retailing Companies,
FLFL,Future Lifestyle,Retailing Companies,
543941,Ahasolar Technol,Retailing Companies,
541865,Add-Shop E-Reta.,Retailing Companies,
543521,Fone4 Communica.,Retailing Companies,
540615,7NR Retail Ltd,Retailing Companies,
RETAIL,JHS Svend.Retail,Retailing Companies,
539599,Kotia Enterprise,Retailing Companies,
539519,Sattva Sukun,Retailing Companies,
521105,Olympia Industri,Retailing Companies,
FELDVR,Future Ent. DVR,Retailing Companies,
CBAZAAR,Net Avenue,Retailing Companies,
534708,Shanti Guru Inds,Retailing Companies,
541703,Raconteur Global,Retailing Companies,
544173,Finelistings Tec,Retailing Companies,
543613,Mafia Trends,Retailing Companies,
538765,JLA Infraville,Retailing Companies,
539673,Radhagobind Comm,Retailing Companies,
ITI,ITI,Telecom - Equipment & Accessories Companies,
TEJASNET,Tejas Networks,Telecom - Equipment & Accessories Companies,
OPTIEMUS,Optiemus Infra.,Telecom - Equipment & Accessories Companies,
STLTECH,Sterlite Tech.,Telecom - Equipment & Accessories Companies,
526775,Valiant Commun.,Telecom - Equipment & Accessories Companies,
523411,ADC India,Telecom - Equipment & Accessories Companies,
BIRLACABLE,Birla Cable,Telecom - Equipment & Accessories Companies,
KAVDEFENCE,Kavveri Defence,Telecom - Equipment & Accessories Companies,
FROG,Frog Innovations,Telecom - Equipment & Accessories Companies,
UMIYA-MRO,Umiya Buildcon,Telecom - Equipment & Accessories Companies,
AKSHOPTFBR,Aksh Optifibre,Telecom - Equipment & Accessories Companies,
500346,Punjab Commun.,Telecom - Equipment & Accessories Companies,
517564,Clenon Enterpri,Telecom - Equipment & Accessories Companies,
TNTELE,T N Telecom.,Telecom - Equipment & Accessories Companies,
532975,Telogica,Telecom - Equipment & Accessories Companies,
BHARTIARTL,Bharti Airtel,Telecom - Services Companies,
IDEA,Vodafone Idea,Telecom - Services Companies,
INDUSTOWER,Indus Towers,Telecom - Services Companies,
BHARTIHEXA,Bharti Hexacom,Telecom - Services Companies,
TATACOMM,Tata Comm,Telecom - Services Companies,
543225,Altius Telecom,Telecom - Services Companies,
RAILTEL,Railtel Corpn.,Telecom - Services Companies,
HFCL,HFCL,Telecom - Services Companies,
TTML,Tata Tele. Mah.,Telecom - Services Companies,
PACEDIGITK,Pace Digitek,Telecom - Services Companies,
ROUTE,Route Mobile,Telecom - Services Companies,
543971,Bondada Engineer,Telecom - Services Companies,
MTNL,M T N L,Telecom - Services Companies,
VINDHYATEL,Vindhya Telelink,Telecom - Services Companies,
GTLINFRA,GTL Infra.,Telecom - Services Companies,
MEGASOFT,Megasoft,Telecom - Services Companies,
SARTELE,Sar Televenture,Telecom - Services Companies,
STLNETWORK,STL Networks,Telecom - Services Companies,
SUYOG,Suyog Telematics,Telecom - Services Companies,
RCOM,Reliance Communi,Telecom - Services Companies,
KDL,Kore Digital,Telecom - Services Companies,
GTL,GTL,Telecom - Services Companies,
RTL,Rama Telecom,Telecom - Services Companies,
543622,Steelman Telecom,Telecom - Services Companies,
511658,Nettlinx,Telecom - Services Companies,
511116,Quadrant Tele.,Telecom - Services Companies,
UNIINFO,Uniinfo Telecom,Telecom - Services Companies,
VIVO,Vivo Collaborat.,Telecom - Services Companies,
ACCORD,Accord Synergy,Telecom - Services Companies,
538674,City Online Ser.,Telecom - Services Companies,
PAGEIND,Page Industries,Textiles & Apparels Companies,
KPRMILL,K P R Mill Ltd,Textiles & Apparels Companies,
TRIDENT,Trident,Textiles & Apparels Companies,
WELSPUNLIV,Welspun Living,Textiles & Apparels Companies,
VTL,Vardhman Textile,Textiles & Apparels Companies,
ARVIND,Arvind Ltd,Textiles & Apparels Companies,
ALOKINDS,Alok Industries,Textiles & Apparels Companies,
PGIL,Pearl Global Ind,Textiles & Apparels Companies,
GARFIBRES,Garware Tech.,Textiles & Apparels Companies,
GOKEX,Gokaldas Exports,Textiles & Apparels Companies,
RAYMONDLSL,Raymond Lifestyl,Textiles & Apparels Companies,
ICIL,Indo Count Inds.,Textiles & Apparels Companies,
PDSL,PDS,Textiles & Apparels Companies,
KITEX,Kitex Garments,Textiles & Apparels Companies,
SANATHAN,Sanathan Textile,Textiles & Apparels Companies,
LUXIND,Lux Industries,Textiles & Apparels Companies,
JINDWORLD,Jindal Worldwide,Textiles & Apparels Companies,
KKCL,Kewal Kir.Cloth.,Textiles & Apparels Companies,
SIYSIL,Siyaram Silk,Textiles & Apparels Companies,
BOMDYEING,Bombay Dyeing,Textiles & Apparels Companies,
GANECOS,Ganesha Ecosphe.,Textiles & Apparels Companies,
FILATEX,Filatex India,Textiles & Apparels Companies,
CANTABIL,Cantabil Retail,Textiles & Apparels Companies,
SANGAMIND,Sangam India,Textiles & Apparels Companies,
DOLLAR,Dollar Industrie,Textiles & Apparels Companies,
SPAL,S P Apparels,Textiles & Apparels Companies,
NITINSPIN,Nitin Spinners,Textiles & Apparels Companies,
540718,Aayush Art,Textiles & Apparels Companies,
SUMEETINDS,Sumeet Industrie,Textiles & Apparels Companies,
HIMATSEIDE,Himatsing. Seide,Textiles & Apparels Companies,
MONTECARLO,Monte Carlo Fas.,Textiles & Apparels Companies,
RUPA,Rupa & Co,Textiles & Apparels Companies,
SBC,SBC Exports,Textiles & Apparels Companies,
PASHUPATI,Pashupati Cotsp.,Textiles & Apparels Companies,
INDORAMA,Indo Rama Synth.,Textiles & Apparels Companies,
LEMERITE,Le Merite Export,Textiles & Apparels Companies,
RAJRILTD,Raj Rayon Inds.,Textiles & Apparels Companies,
SPORTKING,Sportking India,Textiles & Apparels Companies,
500264,Mafatlal Inds.,Textiles & Apparels Companies,
FAZE3Q,Faze Three,Textiles & Apparels Companies,
RNBDENIMS,R&B Denims,Textiles & Apparels Companies,
512233,Jaybharat Text,Textiles & Apparels Companies,
CENTENKA,Century Enka,Textiles & Apparels Companies,
AYMSYNTEX,AYM Syntex,Textiles & Apparels Companies,
ABCOTS,AB Cotspin,Textiles & Apparels Companies,
UNITEDPOLY,United Polyfab,Textiles & Apparels Companies,
542721,Anand Rayons,Textiles & Apparels Companies,
543926,Bizotic Commer.,Textiles & Apparels Companies,
530521,Virat Industries,Textiles & Apparels Companies,
522122,Voith Paper,Textiles & Apparels Companies,
532503,Rajapalayam Mill,Textiles & Apparels Companies,
SARLAPOLY,Sarla Performanc,Textiles & Apparels Companies,
RSWM,RSWM Ltd,Textiles & Apparels Companies,
532893,VTM,Textiles & Apparels Companies,
BORANA,Borana Weaves,Textiles & Apparels Companies,
NAHARSPING,Nahar Spinning,Textiles & Apparels Companies,
RUBYMILLS,Ruby Mills,Textiles & Apparels Companies,
AMBIKCO,Ambika Cotton,Textiles & Apparels Companies,
GHCLTEXTIL,GHCL Textiles,Textiles & Apparels Companies,
539300,Sunrakshakk Inds,Textiles & Apparels Companies,
VISHAL,Vishal Fabrics,Textiles & Apparels Companies,
KARNIKA,Karnika Industri,Textiles & Apparels Companies,
IRISDOREME,Iris Clothings,Textiles & Apparels Companies,
502958,Lakshmi Mills,Textiles & Apparels Companies,
SWARAJ,Swaraj Suiting,Textiles & Apparels Companies,
SUTLEJTEX,Sutlej Textiles,Textiles & Apparels Companies,
BELLACASA,Bella Casa Fashi,Textiles & Apparels Companies,
DONEAR,Donear Inds.,Textiles & Apparels Companies,
ORBTEXP,Orbit Exports,Textiles & Apparels Companies,
THOMASCOTT,Thomas Scott,Textiles & Apparels Companies,
540726,Trident Texofab,Textiles & Apparels Companies,
PRECOT,Precot,Textiles & Apparels Companies,
NAHARINDUS,Nahar Indl. Ent.,Textiles & Apparels Companies,
PURPLEUTED,Purple United,Textiles & Apparels Companies,
NDL,Nandan Denim,Textiles & Apparels Companies,
514316,Raghuvir Synth,Textiles & Apparels Companies,
MANOMAY,Manomay Tex Indi,Textiles & Apparels Companies,
BANSWRAS,Banswara Syntex,Textiles & Apparels Companies,
VGL,Varvee Global,Textiles & Apparels Companies,
SOMATEX,Soma Textiles,Textiles & Apparels Companies,
AXITA,Axita Cotton,Textiles & Apparels Companies,
SHREEKARNI,Shree Karni,Textiles & Apparels Companies,
FILATFASH,Filatex Fash.,Textiles & Apparels Companies,
ASHIMASYN,Ashima,Textiles & Apparels Companies,
SPUNWEB,Spunweb Nonwoven,Textiles & Apparels Companies,
GINNIFILA,Ginni Filaments,Textiles & Apparels Companies,
VIPCLOTHNG,VIP Clothing,Textiles & Apparels Companies,
SSDL,Saraswati Saree,Textiles & Apparels Companies,
514010,Rudra Ecovation,Textiles & Apparels Companies,
VARDHACRLC,Vardhman Acrylic,Textiles & Apparels Companies,
VARDMNPOLY,Vardhman Polytex,Textiles & Apparels Companies,
DCMNVL,DCM Nouvelle,Textiles & Apparels Companies,
533108,Bhilwara Tech,Textiles & Apparels Companies,
544594,Game Changers,Textiles & Apparels Companies,
531307,RRIL,Textiles & Apparels Companies,
521113,Suditi Industrie,Textiles & Apparels Companies,
MHLXMIRU,Mahalaxmi Rubtec,Textiles & Apparels Companies,
BASML,Bannari Amm Spg.,Textiles & Apparels Companies,
TTL,T T,Textiles & Apparels Companies,
SHIVATEX,Shiva Texyarn,Textiles & Apparels Companies,
ZODIACLOTH,Zodiac Cloth. Co,Textiles & Apparels Companies,
514324,Omnitex Industri,Textiles & Apparels Companies,
512527,Super Sales Ind.,Textiles & Apparels Companies,
FORCAS,Forcas Studio,Textiles & Apparels Companies,
533407,True Green,Textiles & Apparels Companies,
540198,Osiajee Texfab,Textiles & Apparels Companies,
503816,Swadeshi Polytex,Textiles & Apparels Companies,
CPS,C P S Shapers,Textiles & Apparels Companies,
MARALOVER,Maral Overseas,Textiles & Apparels Companies,
SDREAMS,S D Retail,Textiles & Apparels Companies,
INDTERRAIN,Indian Terrain,Textiles & Apparels Companies,
541144,Active Clothing,Textiles & Apparels Companies,
BSL,BSL,Textiles & Apparels Companies,
523054,Binayaka Tex Pr,Textiles & Apparels Companies,
532090,Atvo Enterprises,Textiles & Apparels Companies,
WEIZMANIND,Weizmann,Textiles & Apparels Companies,
AVIANSH,Avi Ansh,Textiles & Apparels Companies,
539562,Aarnav Fashions,Textiles & Apparels Companies,
542862,Shahlon Silk,Textiles & Apparels Companies,
514470,Winsome Textile,Textiles & Apparels Companies,
NRVANDANA,N R Vandana,Textiles & Apparels Companies,
LAL,Lorenzini Appar.,Textiles & Apparels Companies,
MODTHREAD,Modern Threads,Textiles & Apparels Companies,
514318,Jattashankar Ind,Textiles & Apparels Companies,
INDIANCARD,Indian CardCloth,Textiles & Apparels Companies,
SALONA,Salona Cotspin,Textiles & Apparels Companies,
530331,Premco Global,Textiles & Apparels Companies,
531971,Hari Govind Intl,Textiles & Apparels Companies,
503804,Sh. Dinesh Mills,Textiles & Apparels Companies,
514138,Suryalata Spg.,Textiles & Apparels Companies,
531234,Scoobee Garments,Textiles & Apparels Companies,
VEEKAYEM,Veekayem Fash.,Textiles & Apparels Companies,
LAMBODHARA,Lambodhara Text.,Textiles & Apparels Companies,
LOVABLE,Lovable Lingerie,Textiles & Apparels Companies,
507852,Addi Industries,Textiles & Apparels Companies,
LAGNAM,Lagnam Spintex,Textiles & Apparels Companies,
KAYTEX,Kaytex Fabrics,Textiles & Apparels Companies,
530185,Surat Trade,Textiles & Apparels Companies,
531609,KG Petrochem,Textiles & Apparels Companies,
KEN,Ken Enter.,Textiles & Apparels Companies,
GLOBE,Globe Textiles,Textiles & Apparels Companies,
RELCHEMQ,Rel. Chemotex,Textiles & Apparels Companies,
SURYALAXMI,Suryalak. Cott.,Textiles & Apparels Companies,
500220,Jasch Industries,Textiles & Apparels Companies,
SPLIL,SPL Industries,Textiles & Apparels Companies,
FIBERWEB,Fiberweb (India),Textiles & Apparels Companies,
544059,Shanti Spintex,Textiles & Apparels Companies,
LOYALTEX,Loyal Textile,Textiles & Apparels Companies,
514272,Bhilwara Spinner,Textiles & Apparels Companies,
SELMC,SEL Mfg. Co,Textiles & Apparels Companies,
BHANDARI,Bhandari Hosiery,Textiles & Apparels Companies,
521097,Amarjothi Spg.,Textiles & Apparels Companies,
543244,Shine Fashions,Textiles & Apparels Companies,
514302,Vippy Spinpro,Textiles & Apparels Companies,
PIONEEREMB,Pion. Embroider.,Textiles & Apparels Companies,
514030,Deepak Spinners,Textiles & Apparels Companies,
